id,name,address,operator
DORM-46528,,24 KAKI BUKIT PLACE EUNOS TECHPARK SINGAPORE 416202 WONG HUAT ENGINEERING PTE LTD,
DORM-00454,,39 SUNGEI KADUT STREET 6 SINGAPORE 728870 FA YEW CONSTRUCTION PTE LTD,
DORM-00692,,105 TUAS VIEW WALK 1 SINGAPORE 637729 KENDO TRADING PTE LTD,
DORM-00876,,10 TUAS SOUTH STREET 13 SINGAPORE 637085 ULTRAMAX TECHNOLOGIES PTE LTD,
DORM-00194,,49 UBI CRESCENT SINGAPORE 408592 A N S INVESTMENT PTE LTD,
DORM-00895,,6 TUAS SOUTH STREET 13 SINGAPORE 637082 LEK ENVIRONMENTAL SERVICES PTE LTD,
DORM-00090,,216 TAGORE LANE SINGAPORE 787598 LIAN SHING CONSTRUCTION CO PTE LTD,
DORM-45421,CRETE FLOORING SPECIALIST (S),67 TUAS VIEW WALK 2 SINGAPORE 637633 AR,PTE. LTD.
DORM-45371,,198 TAGORE LANE SINGAPORE 787589 HYLAND HOLDINGS PTE. LTD.,
DORM-01028,,69 SUNGEI KADUT DRIVE SINGAPORE 729568 ROZEL FURNISHING PTE. LTD.,
DORM-45800,,6 TUAS SOUTH LINK 3 SINGAPORE 636885 HEXACON CONSTRUCTION PTE LTD,
DORM-46647,,47 TUAS VIEW LOOP SINGAPORE 637700 GOLD PLUS CONSTRUCTION PTE. LTD.,
DORM-00490,,122 TAGORE LANE SINGAPORE 787551 BUN SZE KAR GENERAL CONTRACTOR PTE LTD,
DORM-00122,,69 TUAS SOUTH AVENUE 1 SINGAPORE 637589 TMT QUICK SERVICE PTE. LTD.,
DORM-01165,,63 WOODLANDS INDUSTRIAL PARK E2 SINGAPORE 757478 CITY WIDE (S) PTE. LTD.,
DORM-00095,00 SINGAPORE 408544 KAI LIM,6 UBI VIEW #05,PTE. LIMITED
DORM-00654,,165 UBI AVENUE 4 SINGAPORE 408786 P D DOOR PTE. LTD.,
DORM-00106,,52 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416132 YEW SENG HENG ENGINEERING PTE LTD,
DORM-00422,,182 TAGORE LANE SINGAPORE 787581 NGEE CHENG ELECTRIC COMPANY (PRIVATE) LIMITED,
DORM-00443,,115 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757494 PACT BUILDERS PTE. LTD.,
DORM-01160,,3 CHANGI SOUTH STREET 1 SINGAPORE 486795 SANTA WAREHOUSING PTE. LTD.,
DORM-00635,,119 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757496 SIAC PTE LTD,
DORM-00497,,243 UBI AVENUE 4 SINGAPORE 408823 INSTANT ACCESS SYSTEMS PTE LTD,
DORM-00976,,27 PIONEER SECTOR 1 SINGAPORE 628433 CRANE WORLD ASIA PTE. LTD.,
DORM-00510,,28 KIAN TECK ROAD SINGAPORE 628777 GRACE ELECTRICAL ENGINEERING PTE LTD,
DORM-00727,,12 CHANGI SOUTH STREET 1 SINGAPORE 486786 I DESIGN & BUILD PTE. LTD.,
DORM-01170,,26 TUAS AVENUE 8 SINGAPORE 639241 PIONEER CORROSION ENGINEERING PTE LTD,
DORM-00338,,74 TAGORE LANE SINGAPORE 787498 FINEBUILD SYSTEMS PTE LTD,
DORM-00882,,6 TUAS SOUTH STREET 12 SINGAPORE 637086 ENG SENG LEE CONSTRUCTION COMPANY PRIVATE LIMITED,
DORM-00565,BASE ENTERPRISE,32 CHANGI SOUTH STREET 1 SINGAPORE 486768 DECO,PTE LTD
DORM-00397,,48 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416128 RONG DA BUILDERS PTE. LTD.,
DORM-00063,,39A SENOKO WAY SINGAPORE 758055 ZERO SPOT LAUNDRY SERVICE PTE LTD,
DORM-01027,,219 UBI AVENUE 4 SINGAPORE 408811 219 UBI DORMITORY PTE. LTD.,
DORM-01025,,215 UBI AVENUE 4 SINGAPORE 408809 217 Ubi Dormitory Pte. Ltd.,
DORM-01026,,217 UBI AVENUE 4 SINGAPORE 408810 217 Ubi Dormitory Pte. Ltd.,
DORM-01059,,10 CHANGI NORTH STREET 1 SINGAPORE 498826 MATTRESS INTERNATIONAL PTE. LTD.,
DORM-00150,,81 DEFU LANE 10 SINGAPORE 539217 NATURAL COOL AIRCONDITIONING & ENGINEERING PTE LTD,
DORM-00803,20 SINGAPORE 408933 BAN SOON HENG ENGINEERING,51 UBI AVENUE 1 #06,PTE LTD
DORM-00964,,110 EUNOS AVENUE 7 SINGAPORE 409573 COMFORT DESIGN PTE. LTD.,
DORM-00211,,49 KAKI BUKIT ROAD 2 SINGAPORE 417862 CHYE HENG HUAT ENGINEERING PTE LTD,
DORM-00082,,106 TAGORE LANE SINGAPORE 787543 ELEMENTS DEVELOPMENT PTE. LTD.,
DORM-00109,,13 THIRD CHIN BEE ROAD SINGAPORE 618689 MEN'SPOOL (PTE) LTD,
DORM-00123,,116 TAGORE LANE SINGAPORE 787548 HAI YONG ENGINEERING PTE LTD,
DORM-45953,,2 LOYANG STREET SINGAPORE 508837 GP MANUFACTURING (S) PTE LTD,
DORM-00885,04/#01-07 SINGAPORE 637071 NKH BUILDING SERVICES,30 TUAS VIEW SQUARE #01,PTE. LTD.
DORM-00225,,287 KAKI BUKIT AVENUE 1 SINGAPORE 416078 TOH BAN SENG CONTRACTOR PTE LTD,
DORM-01112,,17 TANNERY ROAD SINGAPORE 347727 BOON TIAN CONTRACTOR PTE LTD,
DORM-45771,,3 TUAS AVENUE 6 SINGAPORE 639294 L E CONSTRUCTION & ENGINEERING PTE. LTD.,
DORM-45846,TERRACE Singapo re 757526 INDUSTRIAL LINKS INTERNATIONAL,109 WOODLANDS INDUSTRIAL PARK E5 WOODLANDS E,PRIVATE LIMITED
DORM-00848,03 THE SPLENDOUR SINGAPORE 658070 YT CONSTRUCTION & TRADE,31 BUKIT BATOK CRESCENT #01,PTE. LTD.
DORM-45911,,31 GUL DRIVE SINGAPORE 629479 OMNI METAL PTE LTD,
DORM-46024,,12 TUAS SOUTH STREET 3 SINGAPORE 638052 HOCK UNITED ENGINEERING PTE. LTD.,
DORM-46486,27 THE SPLENDOUR SINGAPORE 658070 WAN SIN CONSTRUCTION,31 BUKIT BATOK CRESCENT #01,PTE. LTD.
DORM-46477,46 THE SPLENDOUR SINGAPORE 658070 MG PAINTS AND,31 BUKIT BATOK CRESCENT #01,TRADING (PTE. LTD.)
DORM-46551,,223 UBI AVENUE 4 INTREPID WAREHOUSE COMPLEX SINGAPORE 408813 KHV ENGINEERING PTE. LTD.,
DORM-00445,,177 UBI AVENUE 4 SINGAPORE 408792 NEXON ENGINEERING PTE. LTD.,
DORM-00929,,14 TUAS VIEW CIRCUIT SINGAPORE 639930 CONTAINER CONNECTIONS PTE. LTD.,
DORM-00879,,1 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416090 PAINT PLUS CONTRACT PTE LTD,
DORM-00142,,94 TAGORE LANE SINGAPORE 787536 ELETEX ENGINEERING & TRADING PTE. LTD.,
DORM-00717,,20 WOODLANDS LOOP SINGAPORE 738321 ANGKASA DAEHAN STEEL PTE. LTD.,
DORM-45385,,25 PIONEER SECTOR 1 SINGAPORE 628432 LANCO CONSTRUCTION & ENGINEERING PTE LTD,
DORM-45916,,72 TAGORE LANE SINGAPORE 787497 MAO SHENG QUANJI CONSTRUCTION PTE LTD,
DORM-00223,CONDITIONING & ENGINEERING,167 UBI AVENUE 4 SINGAPORE 408787 KBE AIR,PTE. LTD.
DORM-00446,,169 UBI AVENUE 4 SINGAPORE 408788 NEXON ENGINEERING PTE. LTD.,
DORM-00243,,180 TAGORE LANE SINGAPORE 787580 HENG HUAT 72 CONSTRUCTION PTE. LTD.,
DORM-00880,04 SINGAPORE 159550 J KEART ALLIANCES,207 HENDERSON ROAD #03,PTE. LTD.
DORM-00170,,19 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416099 GREEN ZENERGY PTE. LTD.,
DORM-00597,,16 TUAS VIEW PLACE LINKPOINT PLACE SINGAPORE 637862 POLY VISION PTE LTD,
DORM-00620,AIR,237 UBI AVENUE 4 SINGAPORE 408820 COMMAND,PTE LTD
DORM-00158,,131 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757502 FLYTECH ENGINEERING PTE. LTD.,
DORM-00238,,45 TUAS VIEW WALK 2 SINGAPORE 637622 BEE KONG ELECTRICAL ENGINEERING PTE LTD,
DORM-00864,,38 SUNGEI KADUT STREET 2 SINGAPORE 729245 SEN WAN TIMBER (S) PTE LTD,
DORM-00779,,22 PANDAN ROAD SINGAPORE 609274 MOH SENG CRANES PTE. LTD.,
DORM-01081,,8 WOODLANDS INDUSTRIAL PARK E1 SINGAPORE 757731 SOLELY CONSTRUCTION PTE LTD,
DORM-00829,,45 LOYANG WAY SINGAPORE 508738 LIAN YICK CONSTRUCTION PTE LTD,
DORM-00276,,175 UBI AVENUE 4 SINGAPORE 408791 LAYAN MANAGEMENT PTE. LTD.,
DORM-00860,,159 UBI AVENUE 4 SINGAPORE 408783 AEGIS BUILDING & ENGINEERING PTE LTD,
DORM-46004,,173 UBI AVENUE 4 SINGAPORE 408790 TOP ELECTRICAL & ENGINEERING SOLUTIONS PTE. LTD.,
DORM-46530,,"163 UBI AVENUE 4 PAN MALAYAN WAREHOUSE, SINGAPORE 408785 EVERPAINT ENTERPRISE PTE. LTD.",
DORM-46542,,221 UBI AVENUE 4 INTREPID WAREHOUSE COMPLEX SINGAPORE 408812 INDESIGN CREATIONS PTE. LTD.,
DORM-00591,,20 KRANJI CRESCENT SINGAPORE 728657 HOCK CHUAN HONG WASTE MANAGEMENT PTE LTD,
DORM-00269,,75 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416155 SMATRA ENGINEERING PTE LTD,
DORM-00242,,9A JOO KOON CRESCENT SINGAPORE 629023 TRISOME TECHNICAL SERVICES AND SUPPLY PTE LTD,
DORM-45736,,145 UBI AVENUE 4 SINGAPORE 408776 HONG RONG CONSTRUCTION PTE LTD,
DORM-45897,,12 NEYTHAL ROAD SINGAPORE 628578 CEMENTAID (S.E.A.) PTE LTD,
DORM-45086,19 & #03-20 BARTLEY BIZ CENTRE SINGAPORE 4 17807 NTH CONSTRUCTION,13 KAKI BUKIT ROAD 4 #03,PTE LTD
DORM-00380,,24 WOODLANDS INDUSTRIAL PARK E1 SINGAPORE 757742 KIM BOCK CONTRACTOR PRIVATE LIMITED,
DORM-45435,,6 FIRST LOK YANG ROAD SINGAPORE 629730 CPP GLOBAL PRODUCTS PTE LTD,
DORM-01105,,21 KIM CHUAN TERRACE SINGAPORE 537042 INDESIGN CREATIONS PTE. LTD.,
DORM-00236,,103 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757523 POHLECT PTE. LTD.,
DORM-01087,,49 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416129 ED BUILDERS PTE. LTD.,
DORM-00114,E CONTRACTOR,64 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416144 TKB C,PTE. LTD.
DORM-00163,,73 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416153 TECH PLUMBING ENGINEERING PTE. LTD.,
DORM-00650,,21 FAN YOONG ROAD SINGAPORE 629796 TIONG SENG CONTRACTORS (PRIVATE) LIMITED,
DORM-00471,04 THE SPLENDOUR SINGAPORE 658070 LODESTAR ENGINEERING,31 BUKIT BATOK CRESCENT #01,PTE. LTD.
DORM-01003,40 THE SPLENDOUR SINGAPORE 658070 SHANGHOE ENGINEERING,31 BUKIT BATOK CRESCENT #01,PTE. LTD.
DORM-00355,,33 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416113 SMATRA ENGINEERING PTE LTD,
DORM-00753,,54 KIAN TECK ROAD SINGAPORE 628790 TCB SPORTS PTE LTD,
DORM-45599,,10 KIM CHUAN TERRACE SINGAPORE 537033 K C TRUST PTE LTD,
DORM-45656,,46 PIONEER SECTOR 2 SINGAPORE 628396 ABRACLEAN (ASIA PACIFIC) PTE. LTD.,
DORM-45689,,15 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416097 HURDA TRADING PTE. LTD.,
DORM-45725,,51 KAKI BUKIT VIEW KAKI BUKIT TECHPARK II SINGAPORE 415974 OCTOPUS DESIGN & CONSULTANT PTE. LTD.,
DORM-45775,,33 CHIN BEE CRESCENT SINGAPORE 619901 COOL LINK & MARKETING PTE LTD,
DORM-46577,,51 TUAS SOUTH LINK 1 TUAS SOUTH CONNECTION SINGAPORE 636796 NEE LEE CONSTRUCTION PTE. LTD.,
DORM-45857,ONE (S),12 TUAS SOUTH STREET 8 SINGAPORE 636932 P,PTE. LTD.
DORM-00341,,109 UBI AVENUE 4 CIVIC TERRACE WAREHOUSE SINGAPORE 408760 LAYAN MANAGEMENT PTE. LTD.,
DORM-46651,02 THE SPLENDOUR SINGAPORE 658070 MARIS ENGINEERING SERVICES,31 BUKIT BATOK CRESCENT #01,PTE LTD
DORM-46659,,47G & 47H TUAS SOUTH AVENUE 1 TUAS COVE INDUSTRIAL CENTRE SINGA PORE 637245 NC CONTRACTOR PTE LTD,
DORM-46675,,17 KAKI BUKIT INDUSTRIAL TERRACE KAKI BUKIT INDUSTRIAL PARK SINGAP ORE 416098 MING YAN TECHNOLOGY PTE LTD,
DORM-01188,,31 SUNGEI KADUT STREET 1 SINGAPORE 729337 WHYE WAH DEVELOPMENT & CONSTRUCTION PTE. LTD.,
DORM-00365,17 SINGAPORE 408933 DELCO ART INTERIOR,51 UBI AVENUE 1 #05,PTE LTD
DORM-00166,,19 CHANGI NORTH WAY SINGAPORE 498786 FUTAR ENTERPRISES PRIVATE LIMITED,
DORM-00533,,11 KRANJI CRESCENT SINGAPORE 728656 WAH & HUA PTE LTD,
DORM-00925,60/#01-61/#01-62 SINGAPORE 417809 WTS HOLDINGS,17 KAKI BUKIT ROAD 4 #01,PTE. LTD.
DORM-00606,,66 TECH PARK CRESCENT SINGAPORE 638076 TIONG ASIA MARINE PTE LTD,
DORM-00181,,6 CHANGI NORTH STREET 1 SINGAPORE 498825 SPANNERS INTERNATIONAL PTE LTD,
DORM-00209,,71 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416151 SOON HOCK SPRINKLER SYSTEM PTE. LTD.,
DORM-00226,,5 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416092 AQUATECH PRODUCTS AND SERVICES PTE. LTD.,
DORM-00229,07 SINGAPORE 498765 MAX CREATION SERVICES,15 CHANGI NORTH STREET 1 #01,PTE. LTD.
DORM-01129,,53G TUAS SOUTH AVENUE 1 TUAS COVE INDUSTRIAL SINGAPORE 637275 HUA RONG ENGINEERING PTE. LTD.,
DORM-45266,39 THE SPLENDOUR SINGAPORE 658070 GUAN TECK CONSTRUCTION 2000,31 BUKIT BATOK CRESCENT #01,PTE LTD
DORM-00982,,9 LOYANG WAY KRISTLITE BUILDING SINGAPORE 508722 KRISLITE PTE LTD,
DORM-45865,06 THE SPLENDOUR SINGAPORE 658070 SUCCESSOR BUILDERS,31 BUKIT BATOK CRESCENT #01,PTE. LTD.
DORM-45929,,7 GUL LANE SINGAPORE 629406 ZHOU YI ENGINEERING PTE. LTD.,
DORM-00784,25 to #03-26 BARTLEY BIZ CENTRE SINGAPORE 417807 BESTPOINT TECHNOLOGIES,13 KAKI BUKIT ROAD 4 #03,PTE LTD
DORM-00309,,65 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416145 SIN JOO HUAT HARDWARE PTE LTD,
DORM-00563,,200 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757281 POLIMECH ENGINEERING PTE. LTD.,
DORM-00827,,114 TAGORE LANE SINGAPORE 787547 YUSEN DESIGN & CONTRACT PTE LTD,
DORM-00201,,149 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757511 INDUSTRIAL LINKS,
DORM-00772,,196 TAGORE LANE SINDO INDUSTRIAL ESTATE SINGAPORE 787588 LIAN SHING CONSTRUCTION CO PTE LTD,
DORM-00230,,79 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416159 E.N.S. ELECTRICAL ENGINEERING PTE LTD,
DORM-00789,,171 UBI AVENUE 4 SINGAPORE 408789 VYY PTE. LTD.,
DORM-45417,28 THE SPLENDOUR SINGAPORE 658070 BHL ELECTRICAL SERVICES,31 BUKIT BATOK CRESCENT #01,
DORM-45329,13 THE SPLENDOUR SINGAPORE 658070 WHOOSH SINGAPORE,31 BUKIT BATOK CRESCENT #01,PTE. LTD.
DORM-00461,32 THE SPLENDOUR SINGAPORE 658070 BROADLEY ENGINEERING,31 BUKIT BATOK CRESCENT #01,PTE. LTD.
DORM-00520,,12 JALAN BESUT SINGAPORE 619566 TAI HUA FOOD INDUSTRIES PTE LTD,
DORM-00746,,30 KIAN TECK DRIVE SINGAPORE 628847 SEA UNITED SHIPBUILDING & ENGINEERING PTE LTD,
DORM-46482,,182 PANDAN LOOP SINGAPORE 128373 PINNACLE MARINE (SINGAPORE) PTE. LTD.,
DORM-00437,,29 SUNGEI KADUT STREET 6 SINGAPORE 728867 HON NAM LEE,
DORM-00476,,214 TAGORE LANE SINGAPORE 787597 TONG BEE CONSTRUCTION PTE LTD,
DORM-00085,,121 KAKI BUKIT AVENUE 1 SINGAPORE 415995 JIAXING HOLDINGS PTE LTD,
DORM-00986,,20 TUAS SOUTH STREET 15 SINGAPORE 637080 HIAP SHING,
DORM-00148,,24 CHIN BEE ROAD SINGAPORE 619830 DR. WHO WATERWORKS PTE. LTD.,
DORM-45726,,200 TAGORE LANE SINDO INDUSTRIAL ESTATE 787590 HYLAND HOLDINGS PTE. LTD.,
DORM-45996,,111 UBI AVENUE 4 CIVIC TERRACE WAREHOUSE SINGAPORE 408761 6A ENGINEERING PTE. LTD.,
DORM-01103,,51H TUAS SOUTH AVENUE 1 SINGAPORE 637267 SOON YAN ENGINEERING PTE LTD,
DORM-01060,,111 NEYTHAL ROAD SINGAPORE 628598 TA ASIA HOLDINGS PTE. LTD.,
DORM-00518,,107 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757525 ZIJIAN DESIGN PTE. LTD.,
DORM-00110,E Contractor,72 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416152 TKB C,Pte. Ltd.
DORM-00555,42 THE SPLENDOUR SINGAPORE 658070 MODULAR TECHNOLOGY,31 BUKIT BATOK CRESCENT #01,PTE LTD
DORM-00134,,23 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416103 MARKPOINT ENGINEERING PTE LTD,
DORM-00112,,111 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757492 LITEMAX PTE. LTD.,
DORM-00205,,143 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757508 DN HYBRID PTE. LTD.,
DORM-00947,,23 KIM CHUAN TERRACE SINGAPORE 537043 TATE PROJECTS PTE. LTD.,
DORM-45644,34 THE SPLENDOUR SINGAPORE 658070 RICCO ENGINEERING,31 BUKIT BATOK CRESCENT #01,PTE. LTD.
DORM-45954,26 THE SPLENDOUR SINGAPORE 658070 BROADLEY ENGINEERING,31 BUKIT BATOK CRESCENT #01,PTE. LTD.
DORM-45977,MESH (S),110 TAGORE LANE SINDO INDUSTRIAL ESTATE SINGAPORE 787545 E,PTE. LTD.
DORM-46002,29 THE SPLENDOUR SINGAPORE 658070 YONG FONG ENGINEERING & CONSTRUCTION,31 BUKIT BATOK CRESCENT #01,PTE. LTD.
DORM-46503,47 THE SPLENDOUR SINGAPORE 658070 MG PAINTS AND,31 BUKIT BATOK CRESCENT #01,TRADING (PTE. LTD.)
DORM-46553,08 THE SPLENDOUR SINGAPORE 658070 SAS M & E,31 BUKIT BATOK CRESCENT #01,PTE. LTD.
DORM-45260,,20 TUAS VIEW PLACE SINGAPORE 637866 DEBENHO PTE LTD,
DORM-00651,,17 TUAS VIEW CLOSE SINGAPORE 637484 ALLBEST MARINE SUPPLIES PTE LTD,
DORM-01199,,32E TUAS AVENUE 11 SINGAPORE 636854 SHIELD + PTE. LTD.,
DORM-00923,,10 WOODLANDS WALK SINGAPORE 738396 EASTERN FURNISHING & TRADING PTE. LTD.,
DORM-01042,,217 KALLANG BAHRU MULTRON BUILDING SINGAPORE 339347 MULTRON SYSTEMS PTE LTD,
DORM-00418,00 SINGAPORE 757832 HOE HOE ENGINEERING,62 WOODLANDS INDUSTRIAL PARK E9 #01,PTE LTD
DORM-00210,,16 SUNGEI KADUT STREET 6 SINGAPORE 728861 PLASTERCEIL INDUSTRIES (PTE.) LTD.,
DORM-00491,,210 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757287 LLOYD & ANDREW BUILDERS PTE LTD,
DORM-00492,,212 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757288 NEWTECH ENGINEERING CONSTRUCTION PTE LTD,
DORM-00494,,77 WOODLANDS INDUSTRIAL PARK E2 SINGAPORE 757485 AIR VENTURE AIRCONDITIONING PTE. LTD.,
DORM-00516,,230 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757297 FIVE M CONSTRUCTION & ENGINEERING PTE. LTD.,
DORM-00899,25 THE SPLENDOUR SINGAPORE 658070 DNET CONTRACT SERVICES,31 BUKIT BATOK CRESCENT #01,PTE. LTD.
DORM-01013,,64 TUAS SOUTH STREET 5 SINGAPORE 637803 SINCO AUTOMATION (S) PTE LTD,
DORM-00197,,74 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416154 MODERN BUILDING MATERIALS PTE LTD,
DORM-00192,,10 SUNGEI KADUT DRIVE SINGAPORE 729574 STAR SIN TRADING PTE LTD,
DORM-45350,,14 TUAS SOUTH STREET 12 SINGAPORE 636953 GREENTEC ENERGY PTE. LTD.,
DORM-01079,52 SINGAPORE 408934 NIC & WES CONSTRUCTION,53 UBI AVENUE 1 #05,PTE. LTD.
DORM-00836,00 SINGAPORE 637084 KOH GROUP,1 TUAS SOUTH STREET 13 #00,PTE. LTD.
DORM-00854,,26 SENOKO LOOP SINGAPORE 758159 EXPRESS MARBLE AND GRANITE PTE LTD,
DORM-00485,,26 KAKI BUKIT PLACE SINGAPORE 416204 RH SYNERGY (S) PTE. LTD.,
DORM-00728,LINK STORAGE ENGINEERING,2 LOYANG WAY 1 SINGAPORE 508703 TECH,PTE LTD
DORM-01193,03 SINGAPORE 159550 J. KEART ALLIANCES,207 HENDERSON ROAD #03,PTE. LTD.
DORM-00920,,4 JOO KOON ROAD SINGAPORE 628968 STERLING IMPREGLON ASIA PTE LTD,
DORM-45076,,25 KIM CHUAN TERRACE SINGAPORE 537044 WATERTECH PLUMBING & CONSTRUCTION PTE LTD,
DORM-45373,,16 PIONEER SECTOR 2 SINGAPORE 628377 MULTI WAYS EQUIPMENT PTE. LTD.,
DORM-45369,,19 SUNGEI KADUT STREET 6 SINGAPORE 728864 Newtec Drymix Pte. Ltd.,
DORM-45505,01 SINGAPORE 739085 PROGEN,28 RIVERSIDE ROAD #08,PTE LTD
DORM-00220,,15 FAN YOONG ROAD SINGAPORE 629792 MOVA AUTOMOTIVE PTE LTD,
DORM-00240,,37 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416117 TANG'S ENGINEERING PTE LTD,
DORM-00335,03 PAYA UBI INDUSTRIAL PARK SINGAPORE 408934 ARC FLOOR,53 UBI AVENUE 1 #06,PTE. LTD.
DORM-45588,,24 KAKI BUKIT CRESCENT SINGAPORE 416255 Citiwall Engineering Pte Ltd,
DORM-45701,,48 KAKI BUKIT PLACE EUNOS TECHPARK SINGAPORE 416226 TRENDBUILD CONTRACTS PTE. LTD.,
DORM-45758,,45 UBI CRESCENT #03 SINGAPORE 408590 KELLE SERVICES PTE. LTD.,
DORM-45805,,16 CHIN BEE ROAD SINGAPORE 619826 LIM TRADERS PTE. LTD.,
DORM-45940,,44 WOODLANDS INDUSTRIAL PARK E7 SINGAPORE 757818 FIVE OCEAN ENGINEERING CONSTRUCTION PTE. LTD.,
DORM-45850,,26 TUAS AVENUE 10 SINGAPORE 639147 SINGATAC ENGINEERING PTE LTD,
DORM-46007,14 SINGAPORE 498765 TONG YI ENGINEERING,15 CHANGI NORTH STREET 1 #01,PTE. LTD.
DORM-46564,34 SINGAPORE 498765 LSL ENGINEERING,15 CHANGI NORTH STREET 1 #01,PTE LTD
DORM-46600,01 TUAS AVENUE 11 SINGAPORE 639085 QUADUNION BUILDERS,21 #04,PTE LTD
DORM-46637,,"40 LOYANG DRIVE, SINGAPORE 508961 KL RESOURCES PTE. LTD.",
DORM-00115,,44 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416124 INCORPORATED BUILDERS PTE LTD,
DORM-01032,,100 GUL CIRCLE SINGAPORE 629586 CONTINENTAL STEEL PTE LTD,
DORM-00401,,31 KRANJI WAY SINGAPORE 739451 HONG HUAT TIMBER TRADING (PTE) LTD,
DORM-01046,,7 WOODLANDS INDUSTRIAL PARK E2 SINGAPORE 757450 KKL CONSTRUCTION ENGINEERING PTE. LTD.,
DORM-00324,,45 WOODLANDS INDUSTRIAL PARK E2 SINGAPORE 757469 (cid:9)(cid:9)ALLBEST CONTRACT SERVICES PTE. LTD.,
DORM-01043,,20 LOYANG STREET SINGAPORE 508849 FALKCON INTERIOR PTE. LTD.,
DORM-00375,,45 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416125 ELITE AIRCONDITIONING & ENGINEERING PTE. LTD.,
DORM-00125,,43 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416123 KSB INTEGRATED SERVICES PTE. LTD.,
DORM-00323,,43 WOODLANDS INDUSTRIAL PARK E2 SINGAPORE 757468 GALAXY STUDIO INTERIOR PTE. LTD.,
DORM-00204,,29 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416109 HONG HAI METALS PTE. LTD.,
DORM-00609,,214 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757289 ASA CONTRACTS PTE. LTD.,
DORM-00913,,130 TAGORE LANE SINGAPORE 787555 NGEE CHENG ELECTRIC COMPANY (PRIVATE) LIMITED,
DORM-00658,,246 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757305 YUQI BUILDER PTE. LTD.,
DORM-00087,,47 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416127 ACMEDIAL PTE. LTD.,
DORM-00346,,41 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416121 ROYAL'S ENGINEERING & TRADING (S) PTE LTD,
DORM-45568,,21 KAKI BUKIT ROAD 2 SINGAPORE 417848 ONEGROUP(1) INVESTMENT PTE LTD,
DORM-45760,,65B TUAS BAY DRIVE WEST SPRING SINGAPORE 636816 VHL ENGINEERING PTE. LTD.,
DORM-00488,,218 TAGORE LANE SINGAPORE 787599 REGIMEN PROJECT MASTER PTE. LTD.,
DORM-00098,,16 LOYANG DRIVE SINGAPORE 508942 NEW ART INTERIOR PTE LTD,
DORM-00573,,6 SUNGEI KADUT STREET 6 SINGAPORE 728854 KAI YIN PTE LTD,
DORM-00196,,25 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416105 PROELECT HOLDING PTE. LTD.,
DORM-00862,,1 LOYANG WAY 1 SINGAPORE 508702 SWEE HUAT HENG ENGINEERING PTE LTD,
DORM-00088,,102 TAGORE LANE SINGAPORE 787541 SOUTHERN AIRCONDITIONING ENGINEERING PTE LTD,
DORM-00395,,12 TECH PARK CRESCENT SINGAPORE 638120 L.S.LEE TECHNOLOGY PTE LTD,
DORM-00776,06 SINGAPORE 498765 LEAP INTEGRATED,15 CHANGI NORTH STREET 1 #01,PTE. LTD.
DORM-00314,,29 WOODLANDS INDUSTRIAL PARK E2 SINGAPORE 757461 PJI CONTRACT PTE LTD,
